Iteración,v,Función,Derivada,aproximacion
142,6377.215242948832488893528833274473037799016536985500868212705732803640057426513618558738117370296956992214303659642262901841658457864316690508801724534705304382307174126022319116309515634744706974441856972408375722497752916708344417033513149924048334968281194839048910210602480463636110161245284958432908318292958292216872696341936117715678677222145335855795391470284116906558915094406121152462394065524431181664351249062743366501900206933428740389255425188129873161785533364914708161046065602095067945496153820340263237253943224172982753820936353254074238036241127434132904825015814153413653609876603567688070942336441314412203035498386452778247389774512946301960137701181721239692113163992670643736998762690167860458095778893577394985186696443869752995274383376285632719611682333251632001688934373002785147033562710932448630793454675862958516439403451255085673974506307947901090480970785973913689557479059237063732710726202168150229594715845715901521283223808039625092954433053337623061257475755053,-7.00000000004374267929590121765998988537437888807695427999553671738882851191396014465527708677451238735016463071854069462680272381877665703726843073633318748326070974878326076049228807163972300066469053622822913281803634142152520237862638080826746518090378948291825347675256020410053257667648368961489145872316794335794070035015024890507951515628148247289787724846796110483845132206977680871297113497442551348202022257581307372908791834921766355489754494932391095330924609218677793120336165316103764025489893198925079284996477484444035064823184311489161181346156485745407102589609639206812417529163311891862085931413405466746989355293591505082662525080278679010459009719639177011453919516984614072129014810676206119347733948982813445006692333506409609332747253107266923067986385944929433062114379550128612840142204993620138450808389510240921583273963107515128777207865417421586848033651531980678193543520036780433104459062108811206739713510581954998206926342897594965617546822995740634804452377347918,0.01724890815353042020017264576953633278852746161310670795702305061798664263468271780464346600766491090626404770208418371251562778524228879138714428851452881503862938384245346749724497216052263418755340808028099491118072695698635315506343640067230172271469973852797976170439473524659394705769094655014013352310784757644771603100875371302959039917386762044724869049996367098276091368039888414329942775140711153780810605971713509317305329221146025401809524895299673749850737964147815491653481157112777481704683822927898946944379368858914193062036170418958342748909284527929161686000892755400148802814944579518681200628381246855389158289513694382623738464459994021189416625755771071486311282516013313284554363411090854045758395240474263789481524753798314689646575221500121046180074777570186225374127106015078164302848016407611014689145029535177580408195595948859483591683218035281493954409311484132370383713467088483690339595672713577223736306323154474822725363263713384594256540419068352758921080657686012,6783.038031135632458037711309872106325883385956353130206285803224568526166325193428079889735613103281798516979075788746724749317091198075279284175201880913203633657916013370830814301564537950672330773692589981654043270458886535147514975279759071446300413355010705372182194780239820794451418940010555384251831837814278209399849122316344416023870542214066046191930120327178198157709067223146332546043200495229237065776711562019080582994926967516568528192640034264444559655093836609984346046572275808704525253542659674527411864405856310003664039443992744460886187685855064027258135848947357058959715085477558762337836920764521989953779147564003190920725360402499115561266880319065511652462833256998172244666098135045111527689773176332639229041789775862582177704818458061688838358231989789637749606320996104859984255876386040291629403215044509115858903542506302843248330865090261473073329349800387579368886070207188376223125187542491121636822986378172700389970534181297835279208393005748525942228837474399
143,6783.038031135632458037711309872106325883385956353130206285803224568526166325193428079889735613103281798516979075788746724749317091198075279284175201880913203633657916013370830814301564537950672330773692589981654043270458886535147514975279759071446300413355010705372182194780239820794451418940010555384251831837814278209399849122316344416023870542214066046191930120327178198157709067223146332546043200495229237065776711562019080582994926967516568528192640034264444559655093836609984346046572275808704525253542659674527411864405856310003664039443992744460886187685855064027258135848947357058959715085477558762337836920764521989953779147564003190920725360402499115561266880319065511652462833256998172244666098135045111527689773176332639229041789775862582177704818458061688838358231989789637749606320996104859984255876386040291629403215044509115858903542506302843248330865090261473073329349800387579368886070207188376223125187542491121636822986378172700389970534181297835279208393005748525942228837474399,-7.00000000004652630434200248851989647239396267281207818450862107855859731437800693563981144879343206905144709812498508182996049720566874954176799751244473091010030340943847444016935172138731771335508081780522759762135470008350620255098429185135973381427142473320451468590740631031880339896336761541118131400546055753812828804125558891795989455767097574667061850766209025083184944637399593723770943834711754763775927427947936563166310737700162830891517471798220503752624272542582369884391641933765483173215661324575306536804314207029871565963275236688153449066439939748586197861960830365235872877298966496240145733754619014785957665782173868058324374230455503417679150286421572093444123139315917295812497014293660961817289164382343202053675253564419555031556730621622469515422208680705786757716025196794127234744021716712810248546038208323543642083668428041748925604738736845694178425475894084620086551973747408677929455874772492590418042529409922212461076200496133002055238830837362331229079457018539,0.01621692219563754814689517963658978721331056808005571675272909514173125539188704066061408412927680828956002893507069485241984461362177122605912097397713002139664972909337965536610121668707000602445478608274043962496935513732993349590880479380147955882936204118163614531506083034235483890745567146554404755335233489054957431267752292062509753532763356982566502327895721315832873910891617332556037732935138139194593711494396967560031411454305314017516039068531406823569360080460136682850636511506777242799695579716607576642757941845106832164540908099326812476590983488335887352639480553882423960934322992484406396522447046983552397435543899362646848959297924435868260940857504235748160647058217636122224622385492561077215369864000872920463167277187201532365928586111311068480190809599994379836447011775921678182745460780973106747575630664638842412766212502920954714438524508807926706855857052225680129002814013153992968190561797208150920145030542209299377868182679540883197405730171819020356576480480486,7214.685905843298588127995514240411146216579392133456725869748799019313929642530597473857615567763041359717698348570505796810265892953666076050460045042215321016858934730501804115724531122354975875630997154221918849132431535696773355403141083434007162786503932017908063219488465686565296988240113139755680379111912765713640644482520361439628509675175671687599493007179997236360608954120901144979564691658054369288018816577673499614197306925717608656181104904564903919326478307625523701678570007181321982058067059792728992547903176322544275959770822241974034095502207602773632179218859251155299763739099773168444515806232815766667720150031379028986420178706856081097102681246938764544942162821368542985607599311146527345645641813225014511492695392189283280230085700451147944492114219110411651650827219642938876838540186633680302172578032008170837722424780099243125094182057214495164398039543529900652651444718151849342733923489441536563618399792491033460104024928899840954249021173373387060893083948468
144,7214.685905843298588127995514240411146216579392133456725869748799019313929642530597473857615567763041359717698348570505796810265892953666076050460045042215321016858934730501804115724531122354975875630997154221918849132431535696773355403141083434007162786503932017908063219488465686565296988240113139755680379111912765713640644482520361439628509675175671687599493007179997236360608954120901144979564691658054369288018816577673499614197306925717608656181104904564903919326478307625523701678570007181321982058067059792728992547903176322544275959770822241974034095502207602773632179218859251155299763739099773168444515806232815766667720150031379028986420178706856081097102681246938764544942162821368542985607599311146527345645641813225014511492695392189283280230085700451147944492114219110411651650827219642938876838540186633680302172578032008170837722424780099243125094182057214495164398039543529900652651444718151849342733923489441536563618399792491033460104024928899840954249021173373387060893083948468,-7.00000000004948706916376454790828171518912261228891241260958470416497498380157070346574461286982015215721013973845710521292121001469505207368648670117140107318580928270493609275416068983528849366966029018806860049627682171448684211098677186479266272388769567097191152584447878610792695096264280872693307276014812747165613855101496436323899849848018323843245093596794360915075117082456991307609776300539176828019606640803639195211370409562642416923335449574188732215786319879547841522835414350216107354890521427906282530452280707890320543310036172047115186631647550246888524105781585327524548250356126357809486107266850303574968479507749554338997267400570661811320438355015308081952586566137780047905061811315788991920023169576824813581771885543753902630114357008234436719453464009922994789060419910354296962590552560654086839489594019125318825363094368679466077569406248718007817432397495019847169524396505204723741709682877140109143343853963338162025585269361178805027478533738626433420921580034613,0.01524667898736219835321551482604700733243165534629442658491509095394944726360984349241039972003710498422260229569885483289396419411152348887150440925184620678074468085664362235740245415148946202339416778891591946508108489735638669279186786906674094569442284456013578497584279927949936927133766810868496191299348670154019152216553022514626571990248254038593350041547669690483329750924135233280204670024504163098851698754478752188287395022462914574628893999423666388405107410251819041527431691557085503473277399503833229260538868488999326135707798841275968887580123307432165354229722701802140348997227307736944589976519467684524718356383171391831971208408033050829735153961844473219210625564717208111468286114713952017147216447668565114572951457910168074007067167011346726380012409050442062595226152006956315756197703343388469018556445157831394211889691294902766537456018446743522971492264637522980416559301131218632011168611851370365117638627279269505021813581886390557223058105758478666435939531579423,7673.802281668598560642302737403391510994034864501419887593206879174810936747599097710136405905978310820914576825446239149740224315533794900676863679342786106316507290227589014990766159690914165582590839886991000650635023005346298518323845841057126393225241752508311451979319904122933479996882140595330314212691720009533823293386107798517512322275478003893228977618079984904235906481225000493459051638682805018270439619161508754971032755215834787874887710024675566163552336621242943907719192447268013678894046919758858471275305728737704041426004961789221287005871098463564363282221472988545090692115851832136224736915053186517022086934290962958869886186931931425649512498388963432752261113016426661265236303452301020035151330701394534346054676824998600707173309656561768824458743130011982349756358875087368500724859159018065210707764805085030569186792390726480627173893778876609681068763861188439162507674019893793356835722111489945421896113357152006890264370090747406565506215511123707567013670156838
145,7673.802281668598560642302737403391510994034864501419887593206879174810936747599097710136405905978310820914576825446239149740224315533794900676863679342786106316507290227589014990766159690914165582590839886991000650635023005346298518323845841057126393225241752508311451979319904122933479996882140595330314212691720009533823293386107798517512322275478003893228977618079984904235906481225000493459051638682805018270439619161508754971032755215834787874887710024675566163552336621242943907719192447268013678894046919758858471275305728737704041426004961789221287005871098463564363282221472988545090692115851832136224736915053186517022086934290962958869886186931931425649512498388963432752261113016426661265236303452301020035151330701394534346054676824998600707173309656561768824458743130011982349756358875087368500724859159018065210707764805085030569186792390726480627173893778876609681068763861188439162507674019893793356835722111489945421896113357152006890264370090747406565506215511123707567013670156838,-7.00000000005263624629236578318764011791214645356246375456793193846769853658890920404930006923968219095767914522157578173756849708135884178134479454459416620496977435515464897365580448395426072211293218833424802172607537956753058964035543427169366425681275488048653430628144468460483415481214336592558333855207223269886089663379256482721860160425333737475975218504379919068141902591297278680685611038832303204424379830596733659697259797487279343374437979355402436563771364184119223641243429906151834780785901251339447046797931200063372775479249655404030034811091994751630431898457071649787926390014085335752235625269299586463444830691093103376144801173336252649587398318793471650102549634647158496842229239157644619528614447434223700296377499920222585593644195300300733157128593966785455207461809546140546257097815067237347642991987694585636433356696450191457148014755210508630216997318936435073914593442115993556322695688734565816618513802222177701771327762264903717859150196653437100737687498323833,0.01433448451804349341898677460319807890955466531326446215000204811542475536560762919648958112827986977900276071045211428749948588228383783302104727969430103255278889818493295235366211780559118543962746068860426055746786980602576603346958277193698486165858659789069699466094424558106247242746194666873463639771000005900362665373485024939450796211515474528600717169764302819371514366001057362535944696753678173225598331143632510347980403236839064594421694068200089521157772144748801828459824943945359172262819024584520326647801352832206050572203472071413330133042817850647737410010946885038212064816037586805289833963297934450903763340028622920059756210910555072710000211746607886520971257143279299440100647156807598242436035249719673572043310768390424039207169899843969649491708761830694914893711707753956085567609151828010612590700333096277788543985512240489666037187823530341848556211517360977585142112044086622403082010455069399308327480564890133272345106223927352251822142456352330144709944903857565,8162.135154137183341324897106577079567286164523409075235068173759813312547591909372461513461989914697863753143582971133551628289884569940748429944681313421936774188176701608667779038055002673858555458414033375826542796177907459991034424925034039887139330248572313017109561192775200869683360500147101097737626418757425049568969748738643096001802982609576903477704186753626778381024453583930335954865744723377183355806910678207874768425132189883602860872574090033786585816418901512746357288006936070960490348922834386690640162287685274115728896194965037770996513309989917435710871207945771404298961269410956112680175255214440557310009299098798168095182384400687747930027835343950481148264172700984286337880877155183976454254676939713372590799741899642901042478293535612925381643522204395260391837291751656893860881429246411347958326694443042444729827280595180423343170432494145576813074714134144800569583902856857979406589483151540864043852944340998308292086812137556188714006932832977043634120191298124
146,8162.135154137183341324897106577079567286164523409075235068173759813312547591909372461513461989914697863753143582971133551628289884569940748429944681313421936774188176701608667779038055002673858555458414033375826542796177907459991034424925034039887139330248572313017109561192775200869683360500147101097737626418757425049568969748738643096001802982609576903477704186753626778381024453583930335954865744723377183355806910678207874768425132189883602860872574090033786585816418901512746357288006936070960490348922834386690640162287685274115728896194965037770996513309989917435710871207945771404298961269410956112680175255214440557310009299098798168095182384400687747930027835343950481148264172700984286337880877155183976454254676939713372590799741899642901042478293535612925381643522204395260391837291751656893860881429246411347958326694443042444729827280595180423343170432494145576813074714134144800569583902856857979406589483151540864043852944340998308292086812137556188714006932832977043634120191298124,-7.00000000005598582560187774835148904776142563649613579478345731356002755224212863959232635304415457461772048811620168305977217714377563951504056911154626847138542513652267761614152951098417285068048897611668988197871927899696939206445784489857220162271755890032081456342474387585379164119096264979607610762760373446698782329135971191054099669509315152569002705955364504613950649215343389474931430145757814237062824821343160767237104910932983832767560073639765145201737871197586957118535487818240976390215411620291012109750484622737446869340308731510441523482175666487558783300819039211106058934205923026101469727453262804624583031603046117070895968807802765954183382283278922987991117321948007394181713011188843356777426295676733334231429554518139036110572741447157594690158163824658574592908756693224699949783337266048941479829953495912310220977406471783870021663926310681921270151018594490463819037328699465995377681961868077023322034290057183796883065725470768677364162359288724145812019834619415,0.01347686578620539476287428855072213189796743580522788118017076951316442884922783334408911386997387400216509631190213698502530729253127540071247658237177325967651181829610266645392486611126565055193141670513395511023148081579121861376615052488985314736305585317473908853305479928564185460690277277841113734273110798763232158217828875931722824303142248277715252477381820250895364546786469989781353822522356645236393341680423386802032632722868019432707627035128123768257153880424903388561932980091484205553426548947301616445456833979459642175532195205589539718963183937367958648366570502546774299347214103997489017740144068212349844819951974547616907874938619128781669420794992971525606102361499637023825852403527078702433611058127936787637278842278079895913307949657665877076330590562183642187557655362673634541922786295282644989792483905383641552528157477491226003673251196641982888082208080397620726363411060906929237395541292513234294993005328501149950059096683182415606329002303570396817624491244031,8681.543754853606771856704432508789534357597759307793040692883497757655399504613294235077052804526680898099999803621467323655596962580554584200862456605733820931473820237852038518078159730747492518141570651543215524846789016418054538085896746482668867480366138772941193808930709573121694698268593322059761059839892955926916688616518221497948531714878751170023080074363131047410753543049494094148445707724344248519984196805096055255808942576004748909304651574886656444659038808153382560735768214328292472145118482758919987272782440696177273115373840325145158496619345183733377188419891663190427945183994154008669910985448432226238298521276506719432239500264711634678712213319188071222888746480665623425999478977178978788642368634001182513634894834626226995712593819356528986133396622752664243974361667232506988742146530773276195464184962725497017462888154240039969826465464707375346778587261075252286365339807576655278766557936746266563341601108488086950043598048942263409280637877538653924044525547468
147,8681.543754853606771856704432508789534357597759307793040692883497757655399504613294235077052804526680898099999803621467323655596962580554584200862456605733820931473820237852038518078159730747492518141570651543215524846789016418054538085896746482668867480366138772941193808930709573121694698268593322059761059839892955926916688616518221497948531714878751170023080074363131047410753543049494094148445707724344248519984196805096055255808942576004748909304651574886656444659038808153382560735768214328292472145118482758919987272782440696177273115373840325145158496619345183733377188419891663190427945183994154008669910985448432226238298521276506719432239500264711634678712213319188071222888746480665623425999478977178978788642368634001182513634894834626226995712593819356528986133396622752664243974361667232506988742146530773276195464184962725497017462888154240039969826465464707375346778587261075252286365339807576655278766557936746266563341601108488086950043598048942263409280637877538653924044525547468,-7.00000000005954855995835836508105626041037962682595622391826152401384234032891648109880286610070235884058065848017697100681465727933062939291481650238230549240897848944837150170065216394476896830026163061797385846898175098686969655545565780538703640968451352628329539572367676597597818895851016637210917274691556997614106789023854384238448414398768172828335785025196955020354113168798060742667243938610108616614198969071112443334455367731420728803987220678782554958285220853973872293639994834332322871291701163564999828962997223499669245516956774403389855724500781012686786310557614335802245465437719106974330055056812988868878155922905333193388006503829460087719221083129634393215771708617965109905188503606430533140577043323820761327042533384077637078517990642541846664772932497389140519190290299033825635501338847238226957137324631111093555264764550166446205422987910170149036354115672794859292259428542190398365032410442084545158876915364883986234487163631030145290759389274906381045604707314962,0.01267055757678496012892238364479855080325319029962552028087705944283461364169894390017900472444062141269456243855920073801633592371636598097007040160479086720848132043057358468038168365878173832503003005282183518671426978721617865078222644340225950966524272278291924189326572396582527339819649678571870184396826441780200141944045443649161411101717194719101674416326404253249392119078412931369184296453312095818573998738651950183201294698850683290355961992184648790657081861093913667664897056721261697364589349386488625365767248025933423027595200421382038386190428829028426749650870039164355066927348660842176975223015830592131223894779503720546453847384918707696989325158917238457737840678374641510384408537854278911521113927278148008799331200191227639555430006757586732272672218281615511286626374463760930016264994853397952274337049012906999784816236071188803528480047354078076265135244414693303452148206789128572123390735149751839107274940534503415328919340290341245554546357023775798850140808218434,9234.005630160891829498310626078564730734689302278922700161730610809006665460070795262064418866952242033374815493467249560381832719741387891387050904924331560185640851139944276409340952684731465039984809753124683011919471247670422831689342412588061348974040300729337470453998295571822593697974192024563515923595213869308536065851104521764549752263189245213216472394213987336877217284263149626072173570486655308984470188171199984503847365596265938860797686851504762449870632054046419913265159480992222539341284181480041884013824614115469644829563076078765120371106895266516302281681876229931045013447360327184331077457985473277746471258648796212823996870617796381520248111266423833945091202619044813420616063774315007617136554452082582523893649955983831913943008644255256329616562400065056240985158271892279446679332774594125949254872608899581709597713069245248018459276246841546061401759692976834120859473914547947847347140823099302123100296391138443092811415706871156339680833740087419909949663244547
148,9234.005630160891829498310626078564730734689302278922700161730610809006665460070795262064418866952242033374815493467249560381832719741387891387050904924331560185640851139944276409340952684731465039984809753124683011919471247670422831689342412588061348974040300729337470453998295571822593697974192024563515923595213869308536065851104521764549752263189245213216472394213987336877217284263149626072173570486655308984470188171199984503847365596265938860797686851504762449870632054046419913265159480992222539341284181480041884013824614115469644829563076078765120371106895266516302281681876229931045013447360327184331077457985473277746471258648796212823996870617796381520248111266423833945091202619044813420616063774315007617136554452082582523893649955983831913943008644255256329616562400065056240985158271892279446679332774594125949254872608899581709597713069245248018459276246841546061401759692976834120859473914547947847347140823099302123100296391138443092811415706871156339680833740087419909949663244547,-7.00000000006333801377388741835475704126251551283500652392185620078967186785833285226385541566181921589922026625623558323728643057996568422267452355342976468145148240157772566477524971152830512036612884232316889972982008004804448331880271032309613254518872997354922172123520536360088654468076873222257881307313221091325536437131785834099520950545387082492558729403050753902059419443565320183685914928571267066068288860258023493177615762588741798012436249061105792307248293762805182240852554459646255397473394866708754029847503219654787314071907809085362430282853564687148136676329566718360307996278297308799278085179893961545445620426249193317226192289166857352550919719431026304616884661236736903102107640116862049045419467600879194263121618033481605391786410919389330553422645213993179524977064505404958603199531974210674598841116228503502451462689239747172068229346585987759494104625245944832874687526878298242767259000260796918919312720807209583644363782882345345998112398743376106893256653809694,0.01191249002946660278076247842929755664448926380492000453693077569866289750191687635079777346683664285616188387840809269640182711814533343024292866784800382895618245262228800076012392232989079042124610232017303894552245716083933611154192229713432566771974324643812904034238151845250167516200832998900938975387202417836718750316180960584916350918348933483735884716542637763344347424651065530819574872119928394006343400066198512815826423351168694942339580426817877481319366607742707094742102460396060927988029406014307222777819297144620200988803322217186656162404646989521507524460958365128113010304196880084437781972135517929838648058330408467552192022499858262373401051208670631620261047288769119740439620771942500433077612749046975953389583269083237851218101316242290491005973354603052282193406014519796390714221039552036872302002143569428194529412602934902842096313150859600693837206061641385866621625490749682718446971985836647254202333052021933619112687156500730179432261008728443154828973639228000,9821.624170260251065565205172488781503113076340690442917210228953896973659048565764745123499476463349405808878721894095201308728813408345988919930465846598617532455150100403228829846952566929376206925208567578168426115553387411533942939156279227714007292299906922784717910706976084419143185775354310892331203323859237856595840000671357000094854532329317102880865789701303004693831821049944536911347096201206483024886782494187286682219489465389606538579625675942430877235287037602350842749978759035057897102396138007002913414673028299649665432473939977527737160421836578620897342694613436069277650200605685567844758785643921962765787803539031929736058645450166857503441536364990518569580731908919903043242106806946188116733861667451010701248082112458075114847830736866434119226439687042919548614315361053761144137242494676109985604436763042509793665279207390639278573726385907093285203073603242621632623079021297630586291315714558453738840025646053577162601879907818785438254377474344901853763714984628
149,9821.624170260251065565205172488781503113076340690442917210228953896973659048565764745123499476463349405808878721894095201308728813408345988919930465846598617532455150100403228829846952566929376206925208567578168426115553387411533942939156279227714007292299906922784717910706976084419143185775354310892331203323859237856595840000671357000094854532329317102880865789701303004693831821049944536911347096201206483024886782494187286682219489465389606538579625675942430877235287037602350842749978759035057897102396138007002913414673028299649665432473939977527737160421836578620897342694613436069277650200605685567844758785643921962765787803539031929736058645450166857503441536364990518569580731908919903043242106806946188116733861667451010701248082112458075114847830736866434119226439687042919548614315361053761144137242494676109985604436763042509793665279207390639278573726385907093285203073603242621632623079021297630586291315714558453738840025646053577162601879907818785438254377474344901853763714984628,-7.00000000006736861465040431080140750052263504815175143686998105474382594963262600358075562722148553297832665606480189712562190863056722271150793685944765120440553034602912749030604960480519805056905499248699109341915233585459623597223898251581903144606551636807811905383115267265926963993344169999303282646893321333725260376915658210754994634263883228182910263595647306893570003124317151321389063527454714135578816983887382685278473812738896493137794200539602960508694568976578663291257057815426647577812844439694061148264552619662174692592778407341075700155300243353667206332286036428472703674648480909666414318729387888417034499829525427767312037907044527327629633059098950984645804369511817662392802588958744971884684199946815411078281956300713258777721712934242420680207463168670458782437157691602442190920383500915160720408519357472770661754247800326551995457576055963514457191362785276752387411583631764137384334395906820911747204225904839612550285717739348330137257880383408773478418964063004,0.01119977695079122407736428266680193506844831837104954022592735725609250619029801674007042603209619333157122350152174865418422654606152742530706479353018288479666944784755885925844422277230079962600425034471938405949437184455083957650562909951964888000820328552550282713193869355436865925888797588411256191171319069641874054812101674497080875090789997753256814340885911623399613897250815787945180193015354655308473654899297643080664491776651596074587507110400357446446559673806608759924404591114462046297824978576399039236749463905288996695292334652582397098218544973797745119145011468286997763986005434068738165923455594972082334089585089886158681589444657084253949526838429722614253801903644195112606605096542928044950414315580689617285061975693761531539352011056470123350062431318861026539357184314117891126755878662804882961507060998736469355607735455533198148056400556319253531794428504716420331301449435957422445383265681717291126390158785350470200243870762670887288830234805974767288425059882696,10446.63661745660739280226455311966656050642254950920361369703270862084691847047204984263307790906991361752430610867611828467554016318794162463254232741309359592114926672890286876875224517543570853815878719306350132191657255053577561583007138029404617685539310021586608005169503177912664715678719642610840123480355670033868151377150540690863052878843560260663397455580628548133112923930293249640514081178601313298993486659703682399158284180011103212847536783320164778211338253496094294132612985551090813507838619004411731210300735769497212206802484483746254093338035047325988124849619156103105534434242226857956939629307155840261412689163567771118470597426731900083978773486301834916313981379547562732269550866209667866526014781951803300650096094667116186499207142368824922894783247900511586795968566980128875117695698204553717780617394232114944155186771204162041963172891454455068400609489868953921168133218809090869200955844163179218399776709821194673970534303886319684422761885304737687920426423673
150,10446.63661745660739280226455311966656050642254950920361369703270862084691847047204984263307790906991361752430610867611828467554016318794162463254232741309359592114926672890286876875224517543570853815878719306350132191657255053577561583007138029404617685539310021586608005169503177912664715678719642610840123480355670033868151377150540690863052878843560260663397455580628548133112923930293249640514081178601313298993486659703682399158284180011103212847536783320164778211338253496094294132612985551090813507838619004411731210300735769497212206802484483746254093338035047325988124849619156103105534434242226857956939629307155840261412689163567771118470597426731900083978773486301834916313981379547562732269550866209667866526014781951803300650096094667116186499207142368824922894783247900511586795968566980128875117695698204553717780617394232114944155186771204162041963172891454455068400609489868953921168133218809090869200955844163179218399776709821194673970534303886319684422761885304737687920426423673,-7.00000000007165570830997185589014763614186292483508473259430695449930621088921303076559522120264604283123059772679626695023483620886763384582694111577926794470317476859680405759706373052104040145563548960929972633181733369890096086522847636408169123296251248361129126653092730025724615320251737814577495849167694572374244426442084356204806636479699216778367154158745805725935599947294764926429442237405508393572397631374680922390440140077358028094819726988274397706126232027520418378459766266731382974854804340281808801695623126474481852495140302960230523190424145754413264456958234647487861490886886298217384206029312054434328318587823071452212540482042433970736349454338258587002695310417351256810818525238518732042158648152262998400270006837341651465830004816818258778075667551255009679891908901474456724242052147786614297751746061665777887953627803389763087140338749286569488372676591615983626196101778556266063744282888358381485214348536276697819961535653874673108000966081336813982552209379485,0.01052970482554086803143436111314989233223276634634341573919721480889748075118975091299499556505768520280719815911611442882783748596367115059411577180040427289468038252954358804753186466912134535753762243699604972374645987517587574364356434573728934303437361950530469307314830228871570642409144507654123275391150080001218040197831304565721044073251720225112549678897325054431108521072670675550688929434477720827125207452721651350543435228687333856740620538577505751051883306144650560244495177697299589934456900382204136100729881206509630955598419994255787839224022824959076449566807896485167253729017660965173645106126682348887675551330359828328046296218527107032685030659283582689818176640174710455738320391995157342825665379576979681383303848681111489574058743112044863853463915264938268517682781209946201452192702171638030115255967712135384712084390025728504284839456375086511407740979396120918645416521654164096285214452647075592090738953006829225781363812715740519002002491749017721325150728880114,11111.42258401973887462419510487947991043283081114740168438908885745566639221054401508850589842903556059614640876653912553556634961319215716902675298151270425071367960528421874436383256565495887230992429788974438919098489553627896912683232822514181204210404609954767765401427690596454362828260873003445882279587802808264824760126594378331582880458515767707725997877676710800971997336711314796932811350511271098101138749038503748431770850553697679610736147052502845707060827910476673785631009169471663500207782980043471388761063524076657017622807611003081626512218814693776843817934907525626514393394817324783213733354416235022048140585534299668765706194823923707599664435156426523587803019377180032394523233621121857945940130007410665330946910749055070187475477680081540823831028445306433501010070956653920296384010490420707270699506126744176977297637698193671440151621230463640314070164803921952517087420174817577634387076278026325586396197964519902646174046889633025056320099574781121815285005177487
151,11111.42258401973887462419510487947991043283081114740168438908885745566639221054401508850589842903556059614640876653912553556634961319215716902675298151270425071367960528421874436383256565495887230992429788974438919098489553627896912683232822514181204210404609954767765401427690596454362828260873003445882279587802808264824760126594378331582880458515767707725997877676710800971997336711314796932811350511271098101138749038503748431770850553697679610736147052502845707060827910476673785631009169471663500207782980043471388761063524076657017622807611003081626512218814693776843817934907525626514393394817324783213733354416235022048140585534299668765706194823923707599664435156426523587803019377180032394523233621121857945940130007410665330946910749055070187475477680081540823831028445306433501010070956653920296384010490420707270699506126744176977297637698193671440151621230463640314070164803921952517087420174817577634387076278026325586396197964519902646174046889633025056320099574781121815285005177487,-7.00000000007621561702060231241843181015379773117518894750746185438277644330283561895563889510219327166271622345491574027699596208822873177371868627938756992669023970544959363886694222641983949537279336792041150661225309380682596568817568885061405708294787994517894265717569156400535966687731012834305506180776659789447138102218769828733305502278618172416591266926597596847457288651573541447769813323463539901356577736497216614632238723120535947744447998011941828596452255607114802324221223772571684142454506710074686716469510501042743474830143795553263888827056789415077773925326556027563668919799508801655251579428432397354829870620319516020667930706147496234608574566900854417341951520918261795144234095076770609451044644525722231582155956364956400408403696016959072799300705747723843203327922992565478911139115667961264849889443827772002873782296922209532418254373843960988794401888303178841023972934593667237871870910812553267708497268733916175489356237873675307881367360243646974233284521410233,0.009899722485561900808765210570507011177896887683112192087654139465981517096834458132560307156054797375779623204033526488704960945630185121978789339031582255583461170447332108218563864411114361941989465840878483975471466613221451925831812793166112076972832633925149994018893352163381045649574308972007917529944480642020720165902869943168756985308692462843639476388354081182026591564965538560397893693256198175425766525256198943626432475170664707843419066621251076209070600066842539672917197978074966765821750479969225073045328674588502517059443946093898711629256676899554788043860370256673911995412364281077748885909803732741247886405911266512913767751033460430232298319469331397763726108922857478215327028233067086887125170795789872302339484559491806183481971629769915258308364555143191345935018010581539214668659541669193236695005471155198441435488267155798544740801779357860977000681064997143131029901059386222858545180939302275979025547531502537317349584061592038905183872405737615372242624010815254,11818.51311209113267364209417164089222965098438196068402233464734448036430192019645608251016680462496302833263981471578873970816323637064308146975775988275683188455758847682766803132227142692342058600160350722788049339113112544643316494900143943298095770433586515397118147436770967486351302839992071527732348865762924286383576194119090757803694745502482397847669802078428621878065578683690452453814786922537689135919682126274057779720897175070448384573312420594225641876707593270373974630325966776708287626744909389787930458068338407233482046040732742962426096240299460339293769799516035712917120900939351465438348617057290193523715375935822087779963684122901235196190938366409266419478488220161180867965845616323332612267014759046211592949013488592040279462510897820540219670006997396541620726987145246885795005753055088303694217027715558909764100891097757635729737429318077246797390346480375475072448519769686201626778934388702291387891582351369304155304823745969489331521350785481999933975526261305
